seq1_accession;seq1_variante;seq1_pais;seq1_estado;seq1_tamanho;seq1_spike_tamanho;seq1_data_coleta;seq2_accession;seq2_variante;seq2_pais;seq2_estado;seq2_tamanho;seq2_spike_tamanho;seq2_data_coleta;grupo;completa_total_score;completa_matches;completa_mismatches;completa_gap_openings;completa_gap_extentions;spike_total_score;spike_matches;spike_mismatches;spike_gap_openings;spike_gap_extentions
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON003813.1;B.1.1.529;USA;;29806;3822;44596;intra-omicron;29650;29773;24;3;21;3768;3807;6;1;9
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON068785.1;B.1.1.529;USA;;29805;3816;44591;intra-omicron;29668;29776;26;2;12;3760;3802;11;1;3
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON188726.1;B.1.1.529;USA;;29809;3813;44584;intra-omicron;29646;29772;28;2;18;3761;3800;13;0;0
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON800468.1;B.1.1.529;USA;;29811;3813;44708;intra-omicron;29467;29737;47;7;54;3640;3778;17;5;36
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON313115.1;B.1.1.529;USA;;29804;3819;44599;intra-omicron;29703;29778;20;1;6;3762;3804;9;1;6
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON595182.1;B.1.1.529;USA;;29817;3822;44581;intra-omicron;29579;29762;37;4;30;3716;3794;19;1;9
ON188712.1;B.1.1.529;USA;;29811;3813;44585;OP419340.1;B.1.1.529;USA;;29826;3822;44756;intra-omicron;29604;29772;27;5;36;3678;3789;15;4;27
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON118588.1;B.1.1.529;USA;;29814;3819;44584;intra-omicron;29645;29777;22;4;27;3770;3806;7;1;6
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON071109.1;B.1.1.529;USA;;29808;3819;44589;intra-omicron;29682;29781;21;2;15;3758;3803;10;1;6
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON188704.1;B.1.1.529;USA;;29806;3822;44585;intra-omicron;29606;29762;35;3;21;3704;3791;22;1;9
ON188712.1;B.1.1.529;USA;;29811;3813;44585;OP419295.1;B.1.1.529;USA;;29808;3813;44744;intra-omicron;29464;29734;47;7;54;3644;3779;16;5;36
ON188712.1;B.1.1.529;USA;;29811;3813;44585;OP419438.1;B.1.1.529;USA;;29822;3816;44745;intra-omicron;29601;29769;32;4;30;3693;3789;15;3;21
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON594963.1;B.1.1.529;USA;;29810;3813;44680;intra-omicron;29550;29757;26;7;54;3652;3781;14;5;36
ON188712.1;B.1.1.529;USA;;29811;3813;44585;OP880133.1;B.1.1.529;USA;;29804;3822;44851;intra-omicron;29551;29749;37;5;36;3682;3790;14;4;27
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON313238.1;B.1.1.529;USA;;29820;3822;44610;intra-omicron;29595;29766;36;3;27;3740;3800;13;1;9
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON208913.1;B.1.1.529;USA;;29808;3822;44585;intra-omicron;29648;29774;25;3;21;3744;3801;12;1;9
ON188712.1;B.1.1.529;USA;;29811;3813;44585;ON226320.1;B.1.1.529;USA;;29806;3813;44587;intra-omicron;29653;29770;27;2;15;3749;3797;16;0;0
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419363.1;B.1.1.529;USA;;29817;3822;44762;intra-omicron;29713;29791;11;3;18;3763;3805;2;2;15
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419272.1;B.1.1.529;USA;;29811;3813;44787;intra-omicron;29686;29779;26;1;6;3760;3799;8;1;6
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419393.1;B.1.1.529;USA;;29811;3813;44741;intra-omicron;29738;29792;13;1;6;3784;3805;2;1;6
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON230809.1;B.1.1.529;USA;;29807;3819;44585;intra-omicron;29472;29733;41;8;57;3632;3776;19;5;36
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON189849.1;B.1.1.529;USA;;29805;3822;44585;intra-omicron;29538;29745;42;5;33;3693;3789;15;3;21
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419385.1;B.1.1.529;USA;;29817;3813;44763;intra-omicron;29719;29791;14;2;12;3776;3803;4;1;6
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419426.1;B.1.1.529;USA;;29829;3822;44761;intra-omicron;29688;29790;15;3;24;3759;3804;3;2;15
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419435.1;B.1.1.529;USA;;29829;3822;44760;intra-omicron;29696;29792;13;3;24;3759;3804;3;2;15
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON787303.1;B.1.1.529;USA;;29811;3813;44687;intra-omicron;29702;29783;22;1;6;3752;3797;10;1;6
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON118867.1;B.1.1.529;USA;;29817;3822;44585;intra-omicron;29623;29770;29;4;24;3717;3795;9;3;21
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP929937.1;B.1.1.529;USA;;29837;3807;44566;intra-omicron;29509;29743;44;6;42;3644;3773;19;4;30
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP983736.1;B.1.1.529;USA;;29820;3822;44887;intra-omicron;29609;29765;40;2;15;3723;3795;12;2;15
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OM294238.1;B.1.1.529;USA;;29806;3819;44550;intra-omicron;29506;29737;45;6;39;3620;3773;22;5;36
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON313485.1;B.1.1.529;USA;;29805;3819;44598;intra-omicron;29472;29733;48;7;48;3628;3775;20;5;36
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON264105.1;B.1.1.529;USA;;29817;3828;44591;intra-omicron;29518;29746;47;5;36;3654;3783;21;4;27
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON188719.1;B.1.1.529;USA;;29817;3819;44587;intra-omicron;29479;29740;44;7;54;3636;3777;18;5;36
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OM390558.1;B.1.1.529;USA;;29814;3819;44551;intra-omicron;29514;29745;45;6;39;3620;3773;22;5;36
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419449.1;B.1.1.529;USA;;29811;3813;44760;intra-omicron;29626;29764;41;1;6;3712;3787;20;1;6
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON189200.1;B.1.1.529;USA;;29808;3822;44585;intra-omicron;29553;29751;39;5;33;3689;3788;16;3;21
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON068774.1;B.1.1.529;USA;;29808;3822;44608;intra-omicron;29591;29759;34;4;27;3743;3800;7;2;15
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON966040.1;B.1.1.529;USA;;29811;3822;44726;intra-omicron;29611;29764;32;3;24;3735;3798;9;2;15
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419335.1;B.1.1.529;USA;;29820;3822;44745;intra-omicron;29733;29796;9;2;15;3759;3804;3;2;15
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON305911.1;B.1.1.529;USA;;29817;3828;44598;intra-omicron;29594;29765;28;5;36;3718;3799;5;4;27
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON003813.1;B.1.1.529;USA;;29806;3822;44596;intra-omicron;29547;29748;40;5;33;3697;3790;14;3;21
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON068785.1;B.1.1.529;USA;;29805;3816;44591;intra-omicron;29575;29755;32;4;36;3707;3791;7;3;27
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON188726.1;B.1.1.529;USA;;29809;3813;44584;intra-omicron;29551;29749;42;4;30;3639;3774;21;4;30
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON800468.1;B.1.1.529;USA;;29811;3813;44708;intra-omicron;29690;29780;25;1;6;3780;3804;3;1;6
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON313115.1;B.1.1.529;USA;;29804;3819;44599;intra-omicron;29514;29739;32;7;54;3672;3786;9;5;36
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON595182.1;B.1.1.529;USA;;29817;3822;44581;intra-omicron;29559;29754;45;4;24;3693;3789;15;3;21
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419340.1;B.1.1.529;USA;;29826;3822;44756;intra-omicron;29693;29789;13;3;24;3759;3804;3;2;15
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON118588.1;B.1.1.529;USA;;29814;3819;44584;intra-omicron;29542;29752;38;6;39;3664;3784;11;5;36
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON071109.1;B.1.1.529;USA;;29808;3819;44589;intra-omicron;29544;29751;33;6;45;3668;3785;10;5;36
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON188704.1;B.1.1.529;USA;;29806;3822;44585;intra-omicron;29543;29747;41;5;33;3681;3786;18;3;21
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419295.1;B.1.1.529;USA;;29808;3813;44744;intra-omicron;29703;29781;21;1;6;3776;3803;4;1;6
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP419438.1;B.1.1.529;USA;;29822;3816;44745;intra-omicron;29730;29796;8;2;18;3774;3804;3;1;9
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON594963.1;B.1.1.529;USA;;29810;3813;44680;intra-omicron;29673;29775;29;1;6;3756;3798;9;1;6
OP419315.1;B.1.1.529;USA;;29805;3807;44759;OP880133.1;B.1.1.529;USA;;29804;3822;44851;intra-omicron;29652;29769;20;3;24;3755;3803;4;2;15
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON313238.1;B.1.1.529;USA;;29820;3822;44610;intra-omicron;29599;29764;38;3;21;3717;3795;9;3;21
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON208913.1;B.1.1.529;USA;;29808;3822;44585;intra-omicron;29537;29747;43;5;33;3681;3786;18;3;21
OP419315.1;B.1.1.529;USA;;29805;3807;44759;ON226320.1;B.1.1.529;USA;;29806;3813;44587;intra-omicron;29483;29732;47;6;45;3635;3773;22;4;30
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419272.1;B.1.1.529;USA;;29811;3813;44787;intra-omicron;29670;29781;27;2;12;3760;3805;8;1;9
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419393.1;B.1.1.529;USA;;29811;3813;44741;intra-omicron;29714;29792;16;2;12;3784;3811;2;1;9
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON230809.1;B.1.1.529;USA;;29807;3819;44585;intra-omicron;29515;29746;40;7;45;3691;3793;17;3;21
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON189849.1;B.1.1.529;USA;;29805;3822;44585;intra-omicron;29545;29752;41;6;33;3716;3800;13;3;18
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419385.1;B.1.1.529;USA;;29817;3813;44763;intra-omicron;29695;29791;17;3;18;3776;3809;4;1;9
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419426.1;B.1.1.529;USA;;29829;3822;44761;intra-omicron;29723;29801;16;2;12;3818;3821;1;0;0
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419435.1;B.1.1.529;USA;;29829;3822;44760;intra-omicron;29739;29805;12;2;12;3818;3821;1;0;0
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON787303.1;B.1.1.529;USA;;29811;3813;44687;intra-omicron;29678;29783;25;2;12;3752;3803;10;1;9
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON118867.1;B.1.1.529;USA;;29817;3822;44585;intra-omicron;29630;29777;28;5;24;3740;3806;7;3;18
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP929937.1;B.1.1.529;USA;;29837;3807;44566;intra-omicron;29552;29756;43;5;30;3703;3790;17;2;15
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP983736.1;B.1.1.529;USA;;29820;3822;44887;intra-omicron;29652;29778;39;1;3;3782;3812;10;0;0
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OM294238.1;B.1.1.529;USA;;29806;3819;44550;intra-omicron;29549;29750;44;5;27;3679;3790;20;3;21
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON313485.1;B.1.1.529;USA;;29805;3819;44598;intra-omicron;29515;29746;47;6;36;3687;3792;18;3;21
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON264105.1;B.1.1.529;USA;;29817;3828;44591;intra-omicron;29561;29759;46;4;24;3713;3800;19;2;12
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON188719.1;B.1.1.529;USA;;29817;3819;44587;intra-omicron;29522;29753;43;6;42;3695;3794;16;3;21
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OM390558.1;B.1.1.529;USA;;29814;3819;44551;intra-omicron;29557;29758;44;5;27;3679;3790;20;3;21
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419449.1;B.1.1.529;USA;;29811;3813;44760;intra-omicron;29602;29764;44;2;12;3712;3793;20;1;9
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON189200.1;B.1.1.529;USA;;29808;3822;44585;intra-omicron;29560;29758;38;6;33;3712;3799;14;3;18
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON068774.1;B.1.1.529;USA;;29808;3822;44608;intra-omicron;29634;29772;33;3;15;3802;3817;5;0;0
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON966040.1;B.1.1.529;USA;;29811;3822;44726;intra-omicron;29654;29777;31;2;12;3794;3815;7;0;0
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419335.1;B.1.1.529;USA;;29820;3822;44745;intra-omicron;29768;29807;10;1;3;3818;3821;1;0;0
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON305911.1;B.1.1.529;USA;;29817;3828;44598;intra-omicron;29637;29778;27;4;24;3777;3816;3;2;12
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON003813.1;B.1.1.529;USA;;29806;3822;44596;intra-omicron;29554;29755;39;6;33;3720;3801;12;3;18
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON068785.1;B.1.1.529;USA;;29805;3816;44591;intra-omicron;29582;29762;31;5;36;3730;3802;5;3;24
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON188726.1;B.1.1.529;USA;;29809;3813;44584;intra-omicron;29558;29756;41;5;30;3662;3785;19;4;27
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON800468.1;B.1.1.529;USA;;29811;3813;44708;intra-omicron;29666;29780;28;2;12;3780;3810;3;1;9
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON313115.1;B.1.1.529;USA;;29804;3819;44599;intra-omicron;29557;29752;31;6;42;3731;3803;7;3;21
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON595182.1;B.1.1.529;USA;;29817;3822;44581;intra-omicron;29566;29761;44;5;24;3716;3800;13;3;18
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419340.1;B.1.1.529;USA;;29826;3822;44756;intra-omicron;29736;29802;12;2;12;3818;3821;1;0;0
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON118588.1;B.1.1.529;USA;;29814;3819;44584;intra-omicron;29585;29765;37;5;27;3723;3801;9;3;21
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON071109.1;B.1.1.529;USA;;29808;3819;44589;intra-omicron;29587;29764;32;5;33;3727;3802;8;3;21
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON188704.1;B.1.1.529;USA;;29806;3822;44585;intra-omicron;29550;29754;40;6;33;3704;3797;16;3;18
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419295.1;B.1.1.529;USA;;29808;3813;44744;intra-omicron;29671;29779;26;2;12;3776;3809;4;1;9
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP419438.1;B.1.1.529;USA;;29822;3816;44745;intra-omicron;29737;29803;7;3;18;3797;3815;1;1;6
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON594963.1;B.1.1.529;USA;;29810;3813;44680;intra-omicron;29657;29777;30;2;12;3756;3804;9;1;9
OP419363.1;B.1.1.529;USA;;29817;3822;44762;OP880133.1;B.1.1.529;USA;;29804;3822;44851;intra-omicron;29695;29782;19;2;12;3814;3820;2;0;0
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON313238.1;B.1.1.529;USA;;29820;3822;44610;intra-omicron;29606;29771;37;4;21;3740;3806;7;3;18
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON208913.1;B.1.1.529;USA;;29808;3822;44585;intra-omicron;29544;29754;42;6;33;3704;3797;16;3;18
OP419363.1;B.1.1.529;USA;;29817;3822;44762;ON226320.1;B.1.1.529;USA;;29806;3813;44587;intra-omicron;29508;29742;46;6;39;3658;3784;20;4;27
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP419393.1;B.1.1.529;USA;;29811;3813;44741;intra-omicron;29695;29782;29;0;0;3781;3805;8;0;0
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON230809.1;B.1.1.529;USA;;29807;3819;44585;intra-omicron;29461;29731;49;7;51;3629;3776;25;4;30
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON189849.1;B.1.1.529;USA;;29805;3822;44585;intra-omicron;29499;29739;48;6;39;3670;3787;17;4;27
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP419385.1;B.1.1.529;USA;;29817;3813;44763;intra-omicron;29676;29781;30;1;6;3773;3803;10;0;0
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP419426.1;B.1.1.529;USA;;29829;3822;44761;intra-omicron;29637;29778;33;2;18;3756;3804;9;1;9
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP419435.1;B.1.1.529;USA;;29829;3822;44760;intra-omicron;29661;29784;27;2;18;3756;3804;9;1;9
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON787303.1;B.1.1.529;USA;;29811;3813;44687;intra-omicron;29675;29777;34;0;0;3757;3799;14;0;0
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON118867.1;B.1.1.529;USA;;29817;3822;44585;intra-omicron;29600;29768;31;5;30;3710;3797;7;4;27
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP929937.1;B.1.1.529;USA;;29837;3807;44566;intra-omicron;29506;29743;50;5;36;3665;3779;19;3;24
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP983736.1;B.1.1.529;USA;;29820;3822;44887;intra-omicron;29638;29773;38;1;9;3752;3803;10;1;9
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OM294238.1;B.1.1.529;USA;;29806;3819;44550;intra-omicron;29527;29743;45;5;33;3657;3783;18;4;30
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON313485.1;B.1.1.529;USA;;29805;3819;44598;intra-omicron;29477;29735;52;6;42;3641;3779;22;4;30
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON264105.1;B.1.1.529;USA;;29817;3828;44591;intra-omicron;29523;29748;51;4;30;3667;3787;23;3;21
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON188719.1;B.1.1.529;USA;;29817;3819;44587;intra-omicron;29468;29738;52;6;48;3633;3777;24;4;30
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OM390558.1;B.1.1.529;USA;;29814;3819;44551;intra-omicron;29511;29745;51;5;33;3625;3775;26;4;30
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP419449.1;B.1.1.529;USA;;29811;3813;44760;intra-omicron;29671;29776;35;0;0;3757;3799;14;0;0
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON189200.1;B.1.1.529;USA;;29808;3822;44585;intra-omicron;29522;29747;43;6;39;3674;3788;16;4;27
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON068774.1;B.1.1.529;USA;;29808;3822;44608;intra-omicron;29588;29759;40;3;21;3748;3802;11;1;9
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON966040.1;B.1.1.529;USA;;29811;3822;44726;intra-omicron;29632;29770;32;2;18;3764;3806;7;1;9
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP419335.1;B.1.1.529;USA;;29820;3822;44745;intra-omicron;29682;29784;27;1;9;3756;3804;9;1;9
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON305911.1;B.1.1.529;USA;;29817;3828;44598;intra-omicron;29575;29761;38;4;30;3715;3799;11;3;21
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON003813.1;B.1.1.529;USA;;29806;3822;44596;intra-omicron;29508;29742;46;6;39;3674;3788;16;4;27
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON068785.1;B.1.1.529;USA;;29805;3816;44591;intra-omicron;29528;29747;40;5;42;3676;3787;11;4;33
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON188726.1;B.1.1.529;USA;;29809;3813;44584;intra-omicron;29512;29743;48;5;36;3616;3772;23;5;36
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON800468.1;B.1.1.529;USA;;29811;3813;44708;intra-omicron;29687;29780;31;0;0;3777;3804;9;0;0
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON313115.1;B.1.1.529;USA;;29804;3819;44599;intra-omicron;29535;29745;32;6;48;3709;3796;5;4;30
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON595182.1;B.1.1.529;USA;;29817;3822;44581;intra-omicron;29520;29748;51;5;30;3662;3785;19;4;27
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP419340.1;B.1.1.529;USA;;29826;3822;44756;intra-omicron;29658;29781;27;2;18;3756;3804;9;1;9
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON118588.1;B.1.1.529;USA;;29814;3819;44584;intra-omicron;29539;29752;44;5;33;3669;3786;15;4;30
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON071109.1;B.1.1.529;USA;;29808;3819;44589;intra-omicron;29533;29749;41;5;39;3665;3785;16;4;30
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON188704.1;B.1.1.529;USA;;29806;3822;44585;intra-omicron;29504;29741;47;6;39;3658;3784;20;4;27
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP419295.1;B.1.1.529;USA;;29808;3813;44744;intra-omicron;29684;29777;31;0;0;3781;3805;8;0;0
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP419438.1;B.1.1.529;USA;;29822;3816;44745;intra-omicron;29659;29782;22;3;24;3735;3798;9;2;15
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON594963.1;B.1.1.529;USA;;29810;3813;44680;intra-omicron;29678;29777;33;0;0;3777;3804;9;0;0
OP419272.1;B.1.1.529;USA;;29811;3813;44787;OP880133.1;B.1.1.529;USA;;29804;3822;44851;intra-omicron;29633;29765;30;2;18;3768;3807;6;1;9
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON313238.1;B.1.1.529;USA;;29820;3822;44610;intra-omicron;29560;29758;44;4;27;3694;3793;11;4;27
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON208913.1;B.1.1.529;USA;;29808;3822;44585;intra-omicron;29490;29739;51;6;39;3650;3782;22;4;27
OP419272.1;B.1.1.529;USA;;29811;3813;44787;ON226320.1;B.1.1.529;USA;;29806;3813;44587;intra-omicron;29444;29726;53;7;51;3612;3771;24;5;36
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON230809.1;B.1.1.529;USA;;29807;3819;44585;intra-omicron;29481;29736;44;7;51;3653;3782;19;4;30
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON189849.1;B.1.1.529;USA;;29805;3822;44585;intra-omicron;29511;29742;45;6;39;3678;3789;15;4;27
OP419393.1;B.1.1.529;USA;;29811;3813;44741;OP419385.1;B.1.1.529;USA;;29817;3813;44763;intra-omicron;29744;29798;13;1;6;3797;3809;4;0;0
OP419393.1;B.1.1.529;USA;;29811;3813;44741;OP419426.1;B.1.1.529;USA;;29829;3822;44761;intra-omicron;29697;29793;18;2;18;3788;3812;1;1;9
OP419393.1;B.1.1.529;USA;;29811;3813;44741;OP419435.1;B.1.1.529;USA;;29829;3822;44760;intra-omicron;29705;29795;16;2;18;3788;3812;1;1;9
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON787303.1;B.1.1.529;USA;;29811;3813;44687;intra-omicron;29727;29790;21;0;0;3773;3803;10;0;0
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON118867.1;B.1.1.529;USA;;29817;3822;44585;intra-omicron;29588;29765;34;5;30;3702;3795;9;4;27
OP419393.1;B.1.1.529;USA;;29811;3813;44741;OP929937.1;B.1.1.529;USA;;29837;3807;44566;intra-omicron;29510;29744;49;5;36;3665;3779;19;3;24
OP419393.1;B.1.1.529;USA;;29811;3813;44741;OP983736.1;B.1.1.529;USA;;29820;3822;44887;intra-omicron;29626;29770;41;1;9;3744;3801;12;1;9
OP419393.1;B.1.1.529;USA;;29811;3813;44741;OM294238.1;B.1.1.529;USA;;29806;3819;44550;intra-omicron;29515;29740;48;5;33;3641;3779;22;4;30
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON313485.1;B.1.1.529;USA;;29805;3819;44598;intra-omicron;29481;29736;51;6;42;3649;3781;20;4;30
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON264105.1;B.1.1.529;USA;;29817;3828;44591;intra-omicron;29527;29749;50;4;30;3675;3789;21;3;21
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON188719.1;B.1.1.529;USA;;29817;3819;44587;intra-omicron;29488;29743;47;6;48;3657;3783;18;4;30
OP419393.1;B.1.1.529;USA;;29811;3813;44741;OM390558.1;B.1.1.529;USA;;29814;3819;44551;intra-omicron;29523;29748;48;5;33;3641;3779;22;4;30
OP419393.1;B.1.1.529;USA;;29811;3813;44741;OP419449.1;B.1.1.529;USA;;29811;3813;44760;intra-omicron;29651;29771;40;0;0;3733;3793;20;0;0
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON189200.1;B.1.1.529;USA;;29808;3822;44585;intra-omicron;29526;29748;42;6;39;3674;3788;16;4;27
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON068774.1;B.1.1.529;USA;;29808;3822;44608;intra-omicron;29600;29762;37;3;21;3764;3806;7;1;9
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON966040.1;B.1.1.529;USA;;29811;3822;44726;intra-omicron;29644;29773;29;2;18;3764;3806;7;1;9
OP419393.1;B.1.1.529;USA;;29811;3813;44741;OP419335.1;B.1.1.529;USA;;29820;3822;44745;intra-omicron;29742;29799;12;1;9;3788;3812;1;1;9
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON305911.1;B.1.1.529;USA;;29817;3828;44598;intra-omicron;29603;29768;31;4;30;3739;3805;5;3;21
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON003813.1;B.1.1.529;USA;;29806;3822;44596;intra-omicron;29520;29745;43;6;39;3682;3790;14;4;27
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON068785.1;B.1.1.529;USA;;29805;3816;44591;intra-omicron;29548;29752;35;5;42;3692;3791;7;4;33
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON188726.1;B.1.1.529;USA;;29809;3813;44584;intra-omicron;29516;29744;47;5;36;3624;3774;21;5;36
OP419393.1;B.1.1.529;USA;;29811;3813;44741;ON800468.1;B.1.1.529;USA;;29811;3813;44708;intra-omicron;29715;29787;24;0;0;3801;3810;3;0;0
